asset,liab,m_d,m_p,ir,gn
0.0,10273.31,05.06.2018,75,3.0,1042
0.0,11271.33,19.06.2018,89,3.0,1043
14031.34,0.0,05.06.2018,75,3.1625,1044
0.0,15.05,05.06.2018,75,3.1625,1044
11118871.39,0.0,24.04.2018,33,3.416,1045
0.0,125450000.0,15.05.2018,54,3.6,1046
0.0,5418259.76,30.04.2018,39,3.723,1047
0.0,146281.04,27.04.2018,36,4.0,1048
0.0,1023628.17,27.04.2018,36,4.0,1049
0.0,479998.07,30.04.2018,39,4.0,1050
1479990.43,0.0,30.04.2018,39,4.375,1051
0.0,5897734.37,07.05.2018,46,6.375,1052
678172.92,0.0,29.05.2018,68,6.875,1053
0.0,851826.28,29.05.2018,68,6.875,1053
0.0,2910881.55,29.05.2018,68,7.75,1054
0.0,630619.9,30.04.2018,39,9.125,1055
